UnitId,CallType,CallFinalDisposition,Address,City,StationArea,Priority,ALSUnit,CallTypeGroup,SupervisorDistrict,NeighborhoodName,RowID,ReactionCategory,Year,Month,Time
T12,Alarms,Fire,500 Block of PARNASSUS AVE,San Francisco,San Francisco,3,False,Alarm,7,Inner Sunset,222002802-T12,Prompt,2022,7,PM
T02,Other,Fire,700 Block of BROADWAY,San Francisco,San Francisco,3,False,Non Life-threatening,3,Chinatown,221101494-T02,Prompt,2022,4,PM
E36,Medical Incident,No Merit,VAN NESS AV/MCALLISTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Hayes Valley,222002547-E36,Prompt,2022,7,PM
T16,Alarms,Fire,2300 Block of GREEN ST,San Francisco,San Francisco,3,False,Alarm,2,Marina,211841013-T16,Prompt,2021,7,AM
60,Other,Cancelled,24TH ST/MISSION ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Mission,211122580-60,Delay,2021,4,PM
E03,Medical Incident,Fire,1300 Block of ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Western Addition,212841844-E03,Delay,2021,10,PM
T03,Elevator / Escalator Rescue,Fire,300 Block of ELLIS ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Tenderloin,211840166-T03,Prompt,2021,7,AM
T06,Alarms,Fire,3200 Block of 16TH ST,San Francisco,San Francisco,3,False,Alarm,8,Mission,211121487-T06,Prompt,2021,4,PM
E36,Outside Fire,Fire,MCALLISTER ST/FRANKLIN ST,San Francisco,San Francisco,3,False,Fire,5,Western Addition,220092097-E36,Prompt,2022,1,PM
T16,Alarms,Fire,2600 Block of PACIFIC AVE,San Francisco,San Francisco,3,False,Alarm,2,Pacific Heights,220091721-T16,Prompt,2022,1,PM
B04,Alarms,Fire,1400 Block of BUSH ST,San Francisco,San Francisco,3,False,Alarm,3,Nob Hill,212840182-B04,Prompt,2021,10,AM
T10,Alarms,Fire,0 Block of PRESIDIO TER,San Francisco,San Francisco,3,False,Alarm,2,Inner Richmond,221092762-T10,Prompt,2022,4,PM
D3,Structure Fire,Fire,200 Block of RITCH ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,221092464-D3,Delay,2022,4,PM
E28,Medical Incident,Code 2 Transport,500 Block of NORTH POINT ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,North Beach,211831034-E28,Prompt,2021,7,AM
B09,Alarms,Fire,100 Block of FONT BLVD,San Francisco,San Francisco,3,False,Alarm,7,Lakeshore,221993166-B09,Prompt,2022,7,PM
E16,Medical Incident,Code 2 Transport,LOMBARD ST/FILLMORE ST,San Francisco,San Francisco,3,True,Non Life-threatening,2,Marina,220083125-E16,Prompt,2022,1,PM
HZ1,Other,Fire,200 Block of 2ND ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Financial District/South Beach,211830622-HZ1,Prompt,2021,7,AM
RS1,Other,Cancelled,DIVISADERO ST/MARINA BL,San Francisco,San Francisco,3,False,Non Life-threatening,2,Marina,221992933-RS1,Delay,2022,7,PM
T03,Alarms,Fire,300 Block of HYDE ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,221090742-T03,Prompt,2022,4,AM
KM110,Medical Incident,Other,ELLIS ST/LEAVENWORTH ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Tenderloin,221992643-KM110,Delay,2022,7,PM
82,Medical Incident,Code 2 Transport,900 Block of GOLDEN GATE AVE,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,221992463-82,Delay,2022,7,PM
T03,Alarms,Fire,0 Block of GROVE ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,212830847-T03,Prompt,2021,10,AM
T14,Alarms,Fire,900 Block of POINT LOBOS AV,San Francisco,San Francisco,3,False,Alarm,1,Outer Richmond,221992065-T14,Prompt,2022,7,PM
E17,Alarms,Fire,300 Block of FRIEDELL ST,Hunters Point,Hunters Point,3,True,Alarm,10,Bayview Hunters Point,211823291-E17,Prompt,2021,7,PM
KM202,Medical Incident,Code 2 Transport,2300 Block of POWELL ST,San Francisco,San Francisco,2,False,Non Life-threatening,3,North Beach,220082018-KM202,Prompt,2022,1,PM
T03,Elevator / Escalator Rescue,Fire,1000 Block of HYDE ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,Nob Hill,221991927-T03,Prompt,2022,7,PM
T12,Citizen Assist / Service Call,Fire,400 Block of BURNETT AVE,San Francisco,San Francisco,2,False,Non Life-threatening,8,Twin Peaks,211103742-T12,Delay,2021,4,PM
RC3,Citizen Assist / Service Call,Fire,400 Block of BURNETT AVE,San Francisco,San Francisco,2,True,Non Life-threatening,8,Twin Peaks,211103742-RC3,Prompt,2021,4,PM
67,Medical Incident,Code 2 Transport,600 Block of LARCH ST,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,211103718-67,Prompt,2021,4,PM
E03,Medical Incident,No Merit,1400 Block of SUTTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,2,Western Addition,211103702-E03,Prompt,2021,4,PM
85,Medical Incident,No Merit,1400 Block of SUTTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,2,Western Addition,211103702-85,Prompt,2021,4,PM
64,Medical Incident,Code 2 Transport,2200 Block of MISSION ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Mission,211103697-64,Prompt,2021,4,PM
60,Medical Incident,Code 2 Transport,2300 Block of 46TH AV,San Francisco,San Francisco,3,True,Non Life-threatening,4,Sunset/Parkside,211103692-60,Prompt,2021,4,PM
E23,Medical Incident,Code 2 Transport,2300 Block of 46TH AV,San Francisco,San Francisco,3,True,Non Life-threatening,4,Sunset/Parkside,211103692-E23,Prompt,2021,4,PM
E17,Medical Incident,Code 2 Transport,0 Block of BEATRICE LN,San Francisco,San Francisco,2,True,Non Life-threatening,10,Bayview Hunters Point,211103691-E17,Prompt,2021,4,PM
84,Medical Incident,Code 2 Transport,0 Block of BEATRICE LN,San Francisco,San Francisco,2,True,Non Life-threatening,10,Bayview Hunters Point,211103691-84,Prompt,2021,4,PM
E36,Medical Incident,Code 2 Transport,300 Block of FULTON ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Hayes Valley,211103658-E36,Prompt,2021,4,PM
68,Medical Incident,Code 2 Transport,300 Block of FULTON ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Hayes Valley,211103658-68,Prompt,2021,4,PM
86,Medical Incident,Code 2 Transport,400 Block of TURK ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211103647-86,Prompt,2021,4,PM
E33,Alarms,Fire,8300 Block of OCEANVIEW TER,San Francisco,San Francisco,3,False,Alarm,7,Oceanview/Merced/Ingleside,211103646-E33,Prompt,2021,4,PM
B09,Alarms,Fire,8300 Block of OCEANVIEW TER,San Francisco,San Francisco,3,False,Alarm,7,Oceanview/Merced/Ingleside,211103646-B09,Prompt,2021,4,PM
T19,Alarms,Fire,8300 Block of OCEANVIEW TER,San Francisco,San Francisco,3,False,Alarm,7,Oceanview/Merced/Ingleside,211103646-T19,Prompt,2021,4,PM
52,Medical Incident,Code 2 Transport,1700 Block of MCALLISTER ST,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,211103634-52,Prompt,2021,4,PM
QRV1,Medical Incident,Code 2 Transport,1000 Block of POLK ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,211103618-QRV1,Prompt,2021,4,PM
54,Medical Incident,Code 2 Transport,1000 Block of POLK ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,211103618-54,Prompt,2021,4,PM
53,Medical Incident,No Merit,POLK ST/EDDY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211103608-53,Prompt,2021,4,PM
E36,Medical Incident,Code 2 Transport,100 Block of KISSLING ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Mission,211103602-E36,Prompt,2021,4,PM
KM04,Medical Incident,Code 2 Transport,100 Block of KISSLING ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Mission,211103602-KM04,Prompt,2021,4,PM
T12,Citizen Assist / Service Call,Fire,400 Block of BURNETT AVE,San Francisco,San Francisco,2,False,Non Life-threatening,8,Twin Peaks,211103599-T12,Prompt,2021,4,PM
E39,Medical Incident,No Merit,500 Block of DEWEY BLVD,San Francisco,San Francisco,3,True,Non Life-threatening,7,West of Twin Peaks,211103574-E39,Prompt,2021,4,PM
75,Medical Incident,No Merit,500 Block of DEWEY BLVD,San Francisco,San Francisco,3,False,Non Life-threatening,7,West of Twin Peaks,211103574-75,Prompt,2021,4,PM
T17,Citizen Assist / Service Call,Fire,REVERE AV/INGALLS ST,San Francisco,San Francisco,3,False,Non Life-threatening,10,Bayview Hunters Point,211103572-T17,Prompt,2021,4,PM
63,Medical Incident,Patient Declined Transport,100 Block of RIPLEY ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Bernal Heights,211103562-63,Prompt,2021,4,PM
77,Medical Incident,Code 2 Transport,1300 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103556-77,Prompt,2021,4,PM
E36,Medical Incident,Code 2 Transport,1300 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103556-E36,Prompt,2021,4,PM
87,Medical Incident,Code 2 Transport,0 Block of 8TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103549-87,Prompt,2021,4,PM
QRV1,Medical Incident,Code 2 Transport,0 Block of 8TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103549-QRV1,Prompt,2021,4,PM
AM116,Medical Incident,Code 2 Transport,1000 Block of HARRISON ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,South of Market,211103504-AM116,Prompt,2021,4,PM
E02,Other,Fire,200 Block of SANSOME ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Financial District/South Beach,211103489-E02,Prompt,2021,4,PM
E13,Medical Incident,Code 3 Transport,MARKET ST/2ND ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Financial District/South Beach,211103483-E13,Prompt,2021,4,PM
KM13,Medical Incident,Code 3 Transport,MARKET ST/2ND ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,Financial District/South Beach,211103483-KM13,Prompt,2021,4,PM
86,Medical Incident,Patient Declined Transport,300 Block of SUTTER ST,San Francisco,San Francisco,2,True,Non Life-threatening,3,Financial District/South Beach,211103444-86,Prompt,2021,4,PM
56,Medical Incident,Patient Declined Transport,1100 Block of MARKET ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211103443-56,Prompt,2021,4,PM
85,Medical Incident,Code 2 Transport,0 Block of BERTHA LN,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,211103438-85,Prompt,2021,4,PM
E17,Medical Incident,Code 2 Transport,0 Block of BERTHA LN,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,211103438-E17,Prompt,2021,4,PM
KM04,Medical Incident,Against Medical Advice,100 Block of RUSS ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,South of Market,211103431-KM04,Prompt,2021,4,PM
KM13,Medical Incident,Gone on Arrival,0 Block of FREMONT ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Financial District/South Beach,211103429-KM13,Delay,2021,4,PM
KM12,Medical Incident,Gone on Arrival,0 Block of FREMONT ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Financial District/South Beach,211103429-KM12,Prompt,2021,4,PM
68,Medical Incident,Code 2 Transport,3100 Block of FILLMORE ST,San Francisco,San Francisco,2,True,Non Life-threatening,2,Marina,211103403-68,Prompt,2021,4,PM
QRV1,Medical Incident,Fire,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103395-QRV1,Prompt,2021,4,PM
AM116,Medical Incident,Fire,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,South of Market,211103395-AM116,Prompt,2021,4,PM
E10,Odor (Strange / Unknown),Fire,0 Block of STANYAN BLVD,San Francisco,San Francisco,3,True,Non Life-threatening,1,Lone Mountain/USF,211103383-E10,Prompt,2021,4,PM
T05,Elevator / Escalator Rescue,Fire,1000 Block of FILLMORE ST,San Francisco,San Francisco,3,False,Non Life-threatening,5,Western Addition,211103382-T05,Prompt,2021,4,PM
91,Medical Incident,Code 2 Transport,200 Block of 3RD ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Financial District/South Beach,211103379-91,Prompt,2021,4,PM
88,Medical Incident,Cancelled,1000 Block of PALOU AVE,San Francisco,San Francisco,2,True,Non Life-threatening,10,Bayview Hunters Point,211103362-88,Delay,2021,4,PM
85,Medical Incident,Cancelled,1000 Block of PALOU AVE,San Francisco,San Francisco,2,True,Non Life-threatening,10,Bayview Hunters Point,211103362-85,Delay,2021,4,PM
E12,Structure Fire,Fire,WILLARD ST/CARL ST,San Francisco,San Francisco,3,True,Fire,5,Inner Sunset,211103349-E12,Prompt,2021,4,PM
63,Medical Incident,Other,100 Block of DUBOCE AVE,San Francisco,San Francisco,2,True,Non Life-threatening,8,Mission,211103330-63,Delay,2021,4,PM
70,Medical Incident,Code 2 Transport,DUBOCE AV/PEARL ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Mission,211103316-70,Prompt,2021,4,PM
74,Medical Incident,Code 2 Transport,3000 Block of 25TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,211103314-74,Prompt,2021,4,PM
E07,Medical Incident,Code 2 Transport,3000 Block of 25TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,211103314-E07,Prompt,2021,4,PM
EMS6B,Medical Incident,Code 2 Transport,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,South of Market,211103305-EMS6B,Delay,2021,4,PM
84,Medical Incident,Code 2 Transport,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103305-84,Prompt,2021,4,PM
E01,Medical Incident,Code 2 Transport,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103305-E01,Prompt,2021,4,PM
E37,Alarms,Fire,1000 Block of POTRERO AVE,San Francisco,San Francisco,3,False,Alarm,10,Potrero Hill,211103303-E37,Prompt,2021,4,PM
B01,Gas Leak (Natural and LP Gases),Fire,1000 Block of JACKSON ST,San Francisco,San Francisco,3,False,Potentially Life-Threatening,3,Nob Hill,211103293-B01,Prompt,2021,4,PM
T02,Gas Leak (Natural and LP Gases),Fire,1000 Block of JACKSON ST,San Francisco,San Francisco,3,False,Potentially Life-Threatening,3,Nob Hill,211103293-T02,Prompt,2021,4,PM
E02,Gas Leak (Natural and LP Gases),Fire,1000 Block of JACKSON ST,San Francisco,San Francisco,3,True,Potentially Life-Threatening,3,Nob Hill,211103293-E02,Prompt,2021,4,PM
QRV1,Medical Incident,No Merit,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103288-QRV1,Prompt,2021,4,PM
64,Medical Incident,No Merit,300 Block of CLEMENTINA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211103288-64,Prompt,2021,4,PM
E15,Medical Incident,Code 3 Transport,1000 Block of CAPITOL AVE,San Francisco,San Francisco,3,True,Non Life-threatening,11,Oceanview/Merced/Ingleside,211103284-E15,Prompt,2021,4,PM
60,Medical Incident,Code 3 Transport,1000 Block of CAPITOL AVE,San Francisco,San Francisco,3,True,Non Life-threatening,11,Oceanview/Merced/Ingleside,211103284-60,Prompt,2021,4,PM
86,Medical Incident,Code 2 Transport,100 Block of MINNA ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Financial District/South Beach,211103273-86,Prompt,2021,4,PM
77,Medical Incident,Code 2 Transport,900 Block of STEINER ST,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,211103255-77,Prompt,2021,4,PM
54,Medical Incident,Medical Examiner,1300 Block of PINE ST,San Francisco,San Francisco,E,True,Non Life-threatening,3,Nob Hill,211103243-54,Prompt,2021,4,PM
E41,Medical Incident,Medical Examiner,1300 Block of PINE ST,San Francisco,San Francisco,E,False,Non Life-threatening,3,Nob Hill,211103243-E41,Prompt,2021,4,PM
RC1,Medical Incident,Medical Examiner,1300 Block of PINE ST,San Francisco,San Francisco,E,True,Non Life-threatening,3,Nob Hill,211103243-RC1,Prompt,2021,4,PM
KM13,Medical Incident,Code 2 Transport,1500 Block of LOMBARD ST,San Francisco,San Francisco,2,False,Non Life-threatening,2,Marina,211103238-KM13,Prompt,2021,4,PM
AM116,Medical Incident,Code 2 Transport,300 Block of HYDE ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Tenderloin,211103236-AM116,Prompt,2021,4,PM
QRV1,Medical Incident,Code 2 Transport,300 Block of HYDE ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211103236-QRV1,Prompt,2021,4,PM
E09,Outside Fire,Fire,CESAR CHAVEZ ST/POTRERO AV,San Francisco,San Francisco,3,True,Fire,9,Bernal Heights,211103231-E09,Prompt,2021,4,PM
87,Medical Incident,Code 2 Transport,0 Block of ANNAPOLIS TER,San Francisco,San Francisco,2,True,Non Life-threatening,1,Lone Mountain/USF,211103227-87,Prompt,2021,4,PM
RS2,Other,Fire,200 Block of JERSEY ST,San Francisco,San Francisco,3,False,Non Life-threatening,8,Noe Valley,211103222-RS2,Prompt,2021,4,PM
T11,Other,Fire,200 Block of JERSEY ST,San Francisco,San Francisco,3,False,Non Life-threatening,8,Noe Valley,211103222-T11,Prompt,2021,4,PM
52,Medical Incident,Code 2 Transport,100 Block of LOMITA AVE,San Francisco,San Francisco,3,True,Non Life-threatening,7,Inner Sunset,211103219-52,Prompt,2021,4,PM
E22,Medical Incident,Code 2 Transport,100 Block of LOMITA AVE,San Francisco,San Francisco,3,False,Non Life-threatening,7,Inner Sunset,211103219-E22,Prompt,2021,4,PM
QRV1,Medical Incident,Code 2 Transport,600 Block of ELLIS ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211103199-QRV1,Prompt,2021,4,PM
KM12,Medical Incident,Code 2 Transport,600 Block of ELLIS ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Tenderloin,211103199-KM12,Prompt,2021,4,PM
RC3,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,True,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-RC3,Delay,2021,4,PM
88,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,True,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-88,Delay,2021,4,PM
RS2,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,False,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-RS2,Delay,2021,4,PM
E17,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,True,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-E17,Prompt,2021,4,PM
73,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,True,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-73,Prompt,2021,4,PM
B10,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,False,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-B10,Prompt,2021,4,PM
T17,Traffic Collision,Code 2 Transport,INGALLS ST/ROSIE LEE LN,San Francisco,San Francisco,3,False,Potentially Life-Threatening,10,Bayview Hunters Point,211103178-T17,Prompt,2021,4,PM
83,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,211103172-83,Prompt,2021,4,PM
D3,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-D3,Prompt,2021,4,PM
E36,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,211103172-E36,Prompt,2021,4,PM
T08,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-T08,Delay,2021,4,PM
T01,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-T01,Delay,2021,4,PM
E01,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,211103172-E01,Prompt,2021,4,PM
B02,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-B02,Prompt,2021,4,PM
E08,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,211103172-E08,Prompt,2021,4,PM
B03,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-B03,Prompt,2021,4,PM
RS1,Structure Fire,Fire,1000 Block of MISSION ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,211103172-RS1,Prompt,2021,4,PM
74,Medical Incident,Cancelled,900 Block of SUTTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Nob Hill,211103147-74,Prompt,2021,4,PM
E03,Medical Incident,Cancelled,900 Block of SUTTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Nob Hill,211103147-E03,Prompt,2021,4,PM
70,Medical Incident,Patient Declined Transport,700 Block of BURNETT AVE,San Francisco,San Francisco,3,True,Non Life-threatening,8,Twin Peaks,211103117-70,Prompt,2021,4,PM
E24,Medical Incident,Patient Declined Transport,700 Block of BURNETT AVE,San Francisco,San Francisco,3,False,Non Life-threatening,8,Twin Peaks,211103117-E24,Prompt,2021,4,PM
